member_id,customer_segment,segment_name,churn_risk_score,engagement_score,visit_per_week,final_price,membership_type,home_gym_location
MB00997,2,High Value Members,17.76238197160022,64.88888888888889,4,35.625,Premium,"San Jose, CA"
MB00998,1,At-risk Members,85.02164316650014,66.11111111111111,5,42.75,Premium,"Los Angeles, CA"
MB00999,0,Normal / Developing Members,19.44806467173575,39.111111111111114,2,22.95,Standard,"San Diego, CA"
MB01000,0,Normal / Developing Members,12.087718002434505,45.638888888888886,2,47.25,Elite,"Los Angeles, CA"
MB01001,3,At-risk Members,82.32920386637058,36.22222222222222,1,30.0,Standard,"San Francisco, CA"
MB01002,3,At-risk Members,88.55661421953927,38.58333333333333,1,12.75,Basic,"San Francisco, CA"
MB01003,3,At-risk Members,88.55123243419672,23.416666666666668,2,53.55,Elite,"San Francisco, CA"
MB01004,3,At-risk Members,87.66511843192332,29.694444444444443,1,20.0,Basic,"Bakersfield, CA"
MB01005,1,At-risk Members,83.95063132875266,54.916666666666664,3,25.5,Standard,"San Jose, CA"
MB01006,3,At-risk Members,87.47506580243693,47.583333333333336,2,15.0,Basic,"Oakland, CA"
MB01007,1,At-risk Members,80.89273930738379,58.52777777777778,3,70.0,Elite,"Sacramento, CA"
MB01008,2,High Value Members,20.290630660868032,60.30555555555556,4,50.0,Premium,"Long Beach, CA"
MB01009,0,Normal / Developing Members,15.823532242085989,31.194444444444443,2,19.125,Standard,"Fresno, CA"
MB01010,0,Normal / Developing Members,13.214306522711865,52.861111111111114,2,27.0,Standard,"Long Beach, CA"
MB01011,1,At-risk Members,83.17822736228149,67.22222222222223,5,45.0,Premium,"Bakersfield, CA"
MB01012,3,At-risk Members,84.50594952313429,43.44444444444444,1,45.0,Premium,"Los Angeles, CA"
MB01013,0,Normal / Developing Members,13.438540258342469,27.75,1,20.0,Basic,"Sacramento, CA"
MB01014,3,At-risk Members,86.13502109569208,37.44444444444444,2,13.5,Basic,"San Diego, CA"
MB01015,1,At-risk Members,86.9396807258581,73.38888888888889,3,30.0,Standard,"Fresno, CA"
MB01016,0,Normal / Developing Members,14.983091810091608,52.69444444444444,3,47.5,Premium,"Los Angeles, CA"
MB01017,1,At-risk Members,82.96171653758783,57.55555555555556,3,25.5,Standard,"Sacramento, CA"
MB01018,3,At-risk Members,85.53360810234514,54.388888888888886,2,42.5,Premium,"San Francisco, CA"
MB01019,0,Normal / Developing Members,13.002289240105194,47.19444444444444,1,25.5,Standard,"Anaheim, CA"
MB01020,3,At-risk Members,83.26028868381418,50.638888888888886,2,47.5,Premium,"San Diego, CA"
MB01021,2,High Value Members,19.952953510311755,59.361111111111114,3,50.0,Premium,"Fresno, CA"
MB01022,1,At-risk Members,82.89160496876337,64.36111111111111,3,17.0,Basic,"Long Beach, CA"
MB01023,1,At-risk Members,85.71547825559077,69.47222222222223,4,18.0,Basic,"Fresno, CA"
MB01024,3,At-risk Members,84.30500871501432,48.80555555555556,3,47.5,Premium,"San Francisco, CA"
MB01025,0,Normal / Developing Members,14.145260155473554,20.805555555555557,1,35.625,Premium,"Bakersfield, CA"
MB01026,1,At-risk Members,83.29993666885005,55.333333333333336,3,30.0,Standard,"San Diego, CA"
MB01027,3,At-risk Members,87.17492503005583,48.833333333333336,2,50.0,Premium,"Long Beach, CA"
MB01028,0,Normal / Developing Members,15.688213352204789,35.33333333333333,3,37.5,Premium,"San Jose, CA"
MB01029,1,At-risk Members,87.05346612198555,57.44444444444444,2,25.5,Standard,"Fresno, CA"
MB01030,0,Normal / Developing Members,18.435798724963927,44.0,1,70.0,Elite,"Anaheim, CA"
MB01031,1,At-risk Members,81.5267763977914,50.75,3,20.0,Basic,"San Diego, CA"
MB01032,2,High Value Members,15.08234694902204,80.41666666666666,5,38.25,Premium,"Sacramento, CA"
MB01033,0,Normal / Developing Members,12.016343983703978,30.22222222222222,2,19.0,Basic,"Bakersfield, CA"
MB01034,0,Normal / Developing Members,12.86010364525209,52.58333333333333,2,31.875,Premium,"Oakland, CA"
MB01035,1,At-risk Members,84.32523089844554,69.08333333333333,3,47.5,Premium,"Los Angeles, CA"
MB01036,0,Normal / Developing Members,12.825900518669005,47.0,3,25.5,Standard,"Oakland, CA"
MB01037,1,At-risk Members,86.20629685174605,72.77777777777777,5,45.0,Premium,"San Jose, CA"
MB01038,2,High Value Members,13.143123587444656,65.61111111111111,3,66.5,Elite,"Sacramento, CA"
MB01039,0,Normal / Developing Members,18.45646649119564,38.97222222222222,2,42.5,Premium,"Oakland, CA"
MB01040,1,At-risk Members,82.6379912810577,84.02777777777777,5,50.0,Premium,"Bakersfield, CA"
MB01041,3,At-risk Members,80.87939639032086,37.0,3,27.0,Standard,"Oakland, CA"
MB01042,2,High Value Members,11.618489881724559,54.22222222222222,3,27.0,Standard,"Los Angeles, CA"
MB01043,3,At-risk Members,77.57810229991728,29.27777777777778,1,50.0,Premium,"San Jose, CA"
MB01044,1,At-risk Members,87.56961209048303,73.47222222222223,5,31.875,Premium,"Los Angeles, CA"
MB01045,1,At-risk Members,92.62318792730167,73.80555555555556,3,70.0,Elite,"San Diego, CA"
MB01046,0,Normal / Developing Members,14.399856483947776,42.166666666666664,2,20.0,Basic,"San Francisco, CA"
MB01047,0,Normal / Developing Members,15.176259758953217,36.22222222222222,1,30.0,Standard,"San Francisco, CA"
MB01048,3,At-risk Members,81.96888590980343,49.5,3,50.0,Premium,"Bakersfield, CA"
MB01049,0,Normal / Developing Members,13.37720115361509,58.52777777777778,3,27.0,Standard,"Fresno, CA"
MB01050,3,At-risk Members,85.60833123724068,57.861111111111114,2,50.0,Premium,"San Jose, CA"
MB01051,1,At-risk Members,81.64923409434984,56.75,2,18.0,Basic,"Anaheim, CA"
MB01052,3,At-risk Members,93.28030151128098,51.44444444444444,3,70.0,Elite,"San Francisco, CA"
MB01053,3,At-risk Members,85.593747740673,41.611111111111114,2,42.75,Premium,"Fresno, CA"
MB01054,3,At-risk Members,85.79201684696966,47.05555555555556,1,20.0,Basic,"San Diego, CA"
MB01055,2,High Value Members,15.53852033905668,80.16666666666666,4,20.0,Basic,"San Francisco, CA"
MB01056,3,At-risk Members,86.13927411285364,57.583333333333336,2,35.625,Premium,"Los Angeles, CA"
MB01057,0,Normal / Developing Members,15.130982526843228,41.75,2,45.0,Premium,"Bakersfield, CA"
MB01058,0,Normal / Developing Members,12.016343983703978,30.22222222222222,2,19.0,Basic,"Bakersfield, CA"
MB01059,3,At-risk Members,81.04579852174453,47.58333333333333,2,47.5,Premium,"San Jose, CA"
MB01060,3,At-risk Members,80.85294524702942,28.694444444444443,2,20.25,Standard,"Long Beach, CA"
MB01061,3,At-risk Members,83.45437304465933,54.111111111111114,2,20.0,Basic,"Long Beach, CA"
MB01062,1,At-risk Members,89.77806299355747,72.97222222222223,3,13.5,Basic,"Anaheim, CA"
MB01063,2,High Value Members,9.962965201941573,57.94444444444444,4,35.625,Premium,"Sacramento, CA"
MB01064,0,Normal / Developing Members,11.683606924842293,28.27777777777778,2,19.0,Basic,"Oakland, CA"
MB01065,1,At-risk Members,85.95434768833059,50.833333333333336,5,22.5,Standard,"Long Beach, CA"
MB01066,0,Normal / Developing Members,12.009213134844694,45.77777777777778,2,22.5,Standard,"San Diego, CA"
MB01067,2,High Value Members,12.438074246819413,67.30555555555556,2,12.75,Basic,"San Francisco, CA"
MB01068,2,High Value Members,20.705370470755614,75.41666666666667,5,50.0,Premium,"San Jose, CA"
MB01069,0,Normal / Developing Members,15.937110445064945,23.444444444444443,1,47.5,Premium,"Bakersfield, CA"
MB01070,0,Normal / Developing Members,9.266588373321893,50.52777777777778,1,28.5,Standard,"Oakland, CA"
MB01071,0,Normal / Developing Members,16.632632367727208,53.138888888888886,2,21.375,Standard,"Sacramento, CA"
MB01072,2,High Value Members,15.398351464901957,57.97222222222222,3,52.5,Elite,"Long Beach, CA"
MB01073,0,Normal / Developing Members,16.053698355409878,37.44444444444444,2,50.0,Premium,"Oakland, CA"
MB01074,1,At-risk Members,86.40638199004235,75.0,5,17.0,Basic,"Anaheim, CA"
MB01075,2,High Value Members,21.700622569179025,75.0,5,17.0,Basic,"Anaheim, CA"
MB01076,2,High Value Members,14.506843087151017,66.86111111111111,3,63.0,Elite,"Long Beach, CA"
MB01077,1,At-risk Members,82.39677643799003,74.86111111111111,5,70.0,Elite,"Bakersfield, CA"
MB01078,0,Normal / Developing Members,15.578511071680126,16.5,1,47.5,Premium,"Bakersfield, CA"
MB01079,1,At-risk Members,82.39747206153322,62.77777777777778,5,17.0,Basic,"Fresno, CA"
MB01080,3,At-risk Members,85.15609988838273,42.27777777777778,3,45.0,Premium,"Anaheim, CA"
MB01081,0,Normal / Developing Members,16.998412236672614,34.55555555555556,1,50.0,Premium,"Bakersfield, CA"
MB01082,2,High Value Members,16.514946878930797,68.61111111111111,5,45.0,Premium,"Long Beach, CA"
MB01083,3,At-risk Members,81.8487771863295,32.583333333333336,2,35.625,Premium,"San Jose, CA"
MB01084,1,At-risk Members,86.94045041566538,75.41666666666667,5,31.875,Premium,"Bakersfield, CA"
MB01085,2,High Value Members,16.62512219083038,81.66666666666666,5,31.875,Premium,"San Francisco, CA"
MB01086,3,At-risk Members,83.33879442820866,43.83333333333333,2,21.375,Standard,"Sacramento, CA"
MB01087,0,Normal / Developing Members,15.944320770351695,52.27777777777778,3,30.0,Standard,"San Diego, CA"
MB01088,3,At-risk Members,86.01291916802192,44.388888888888886,2,66.5,Elite,"Los Angeles, CA"
MB01089,2,High Value Members,16.052600066316476,71.0,4,50.0,Premium,"San Diego, CA"
MB01090,3,At-risk Members,86.29738750830896,47.44444444444444,2,15.0,Basic,"Sacramento, CA"
MB01091,1,At-risk Members,85.08896027248217,93.33333333333333,5,50.0,Premium,"Los Angeles, CA"
MB01092,3,At-risk Members,79.29647245304902,53.388888888888886,3,27.0,Standard,"San Diego, CA"
MB01093,3,At-risk Members,83.86540232392646,31.5,1,30.0,Standard,"San Diego, CA"
MB01094,0,Normal / Developing Members,14.569680003195462,36.30555555555556,3,45.0,Premium,"Oakland, CA"
MB01095,2,High Value Members,21.769547025241327,56.16666666666667,3,50.0,Premium,"Fresno, CA"
MB01096,0,Normal / Developing Members,17.91751289437536,48.97222222222222,2,18.0,Basic,"Long Beach, CA"
MB01097,0,Normal / Developing Members,17.339811241820055,47.75,1,30.0,Standard,"Anaheim, CA"
MB01098,3,At-risk Members,81.06213070266377,38.41666666666667,2,47.25,Elite,"San Jose, CA"
MB01099,2,High Value Members,9.109532577675834,58.22222222222222,4,37.5,Premium,"Fresno, CA"
MB01100,0,Normal / Developing Members,12.829857122097138,44.25,2,15.0,Basic,"Sacramento, CA"
MB01101,3,At-risk Members,79.44807959397335,43.666666666666664,3,42.5,Premium,"San Jose, CA"
MB01102,3,At-risk Members,84.06491814193156,31.5,1,30.0,Standard,"San Diego, CA"
MB01103,3,At-risk Members,80.07247566651418,27.75,1,20.0,Basic,"Sacramento, CA"
MB01104,1,At-risk Members,84.66134895143415,74.61111111111111,4,27.0,Standard,"Oakland, CA"
MB01105,2,High Value Members,18.201405437318204,60.47222222222222,3,45.0,Premium,"Long Beach, CA"
MB01106,2,High Value Members,10.777999035319498,62.19444444444444,1,70.0,Elite,"Fresno, CA"
MB01107,1,At-risk Members,88.7099215501788,89.05555555555556,4,31.875,Premium,"Long Beach, CA"
MB01108,1,At-risk Members,88.80581184395807,89.05555555555556,4,31.875,Premium,"Long Beach, CA"
MB01109,2,High Value Members,18.45401065108723,78.91666666666667,4,38.25,Premium,"Long Beach, CA"
MB01110,3,At-risk Members,87.0644037915381,53.138888888888886,2,21.375,Standard,"Sacramento, CA"
MB01111,0,Normal / Developing Members,19.613459733793324,47.72222222222222,2,28.5,Standard,"Fresno, CA"
MB01112,2,High Value Members,24.282729261252953,56.30555555555556,3,25.5,Standard,"Long Beach, CA"
MB01113,1,At-risk Members,83.73062486186772,58.22222222222222,4,30.0,Standard,"Anaheim, CA"
MB01114,1,At-risk Members,86.15697061514437,91.80555555555556,5,18.0,Basic,"San Jose, CA"
MB01115,3,At-risk Members,81.08395619680618,38.80555555555556,3,30.0,Standard,"Long Beach, CA"
MB01116,0,Normal / Developing Members,19.78651646768715,57.166666666666664,2,50.0,Premium,"Sacramento, CA"
MB01117,3,At-risk Members,84.50594952313429,43.44444444444444,1,45.0,Premium,"Los Angeles, CA"
MB01118,2,High Value Members,19.457725038085908,69.25,2,30.0,Standard,"Bakersfield, CA"
MB01119,2,High Value Members,16.315296471670393,92.36111111111111,5,42.5,Premium,"Bakersfield, CA"
MB01120,1,At-risk Members,88.15443054223621,72.44444444444444,2,20.0,Basic,"San Jose, CA"
MB01121,3,At-risk Members,85.0554322055446,42.47222222222222,1,22.5,Standard,"Oakland, CA"
MB01122,3,At-risk Members,80.94399949852263,38.80555555555556,3,30.0,Standard,"Long Beach, CA"
MB01123,1,At-risk Members,83.21560313810258,71.86111111111111,3,59.5,Elite,"Sacramento, CA"
MB01124,3,At-risk Members,87.63266067069733,40.22222222222222,2,22.5,Standard,"Fresno, CA"
MB01125,1,At-risk Members,88.06145340464437,70.61111111111111,3,25.5,Standard,"Sacramento, CA"
MB01126,0,Normal / Developing Members,13.230405185762468,51.30555555555556,3,22.5,Standard,"Sacramento, CA"
MB01127,2,High Value Members,24.709443939306333,54.111111111111114,2,20.0,Basic,"Long Beach, CA"
MB01128,0,Normal / Developing Members,15.557149737199985,51.19444444444444,2,37.5,Premium,"Fresno, CA"
MB01129,0,Normal / Developing Members,15.195115073707722,33.44444444444444,1,25.5,Standard,"Sacramento, CA"
MB01130,3,At-risk Members,85.06686072969596,44.91666666666667,3,50.0,Premium,"San Diego, CA"
MB01131,0,Normal / Developing Members,22.655563363654814,49.5,3,19.0,Basic,"Oakland, CA"
MB01132,2,High Value Members,13.09174121537523,62.69444444444444,3,33.75,Premium,"San Francisco, CA"
MB01133,2,High Value Members,13.47735328793522,63.861111111111114,1,33.75,Premium,"San Jose, CA"
MB01134,1,At-risk Members,85.36649753680476,75.33333333333333,3,50.0,Premium,"Anaheim, CA"
MB01135,2,High Value Members,18.09459406421873,89.86111111111111,5,47.5,Premium,"Long Beach, CA"
MB01136,3,At-risk Members,79.44807959397335,43.666666666666664,3,42.5,Premium,"San Jose, CA"
MB01137,2,High Value Members,20.58447233036882,55.638888888888886,2,47.5,Premium,"San Francisco, CA"
MB01138,0,Normal / Developing Members,16.070050479167165,39.94444444444444,2,21.375,Standard,"Anaheim, CA"
MB01139,1,At-risk Members,85.39853387189193,70.88888888888889,3,42.5,Premium,"Sacramento, CA"
MB01140,3,At-risk Members,82.40876344130909,49.388888888888886,2,37.5,Premium,"Oakland, CA"
MB01141,2,High Value Members,16.14129553982843,60.08333333333333,2,45.0,Premium,"Fresno, CA"
MB01142,3,At-risk Members,85.79580270604887,49.361111111111114,3,50.0,Premium,"Bakersfield, CA"
MB01143,3,At-risk Members,83.55113929175147,54.77777777777778,3,42.5,Premium,"Sacramento, CA"
MB01144,0,Normal / Developing Members,15.591706425518018,53.94444444444444,3,37.5,Premium,"San Diego, CA"
MB01145,1,At-risk Members,85.18511996803598,72.30555555555556,2,33.75,Premium,"Sacramento, CA"
MB01146,1,At-risk Members,88.44009379751809,66.16666666666666,3,70.0,Elite,"San Diego, CA"
MB01147,3,At-risk Members,86.80615991601911,52.611111111111114,1,27.0,Standard,"Anaheim, CA"
MB01148,1,At-risk Members,85.84836295846372,87.66666666666667,4,21.375,Standard,"Sacramento, CA"
MB01149,1,At-risk Members,87.01316081525322,72.02777777777777,2,22.5,Standard,"San Diego, CA"
MB01150,1,At-risk Members,77.14312358744463,65.61111111111111,3,66.5,Elite,"Sacramento, CA"
MB01151,3,At-risk Members,82.5915927293053,42.16666666666667,2,50.0,Premium,"Long Beach, CA"
MB01152,1,At-risk Members,82.87407962905958,57.52777777777778,4,47.5,Premium,"Anaheim, CA"
MB01153,3,At-risk Members,86.45075296828522,29.138888888888886,1,19.125,Standard,"San Jose, CA"
MB01154,3,At-risk Members,89.6949171189251,54.138888888888886,1,52.5,Elite,"San Jose, CA"
MB01155,3,At-risk Members,84.75029918658365,57.861111111111114,2,50.0,Premium,"San Jose, CA"
MB01156,2,High Value Members,15.354832170243737,59.638888888888886,3,37.5,Premium,"Anaheim, CA"
MB01157,3,At-risk Members,83.33436935389278,37.888888888888886,1,35.625,Premium,"San Francisco, CA"
MB01158,3,At-risk Members,85.86591786948718,43.138888888888886,2,50.0,Premium,"Sacramento, CA"
MB01159,0,Normal / Developing Members,21.756614219539276,38.58333333333333,1,12.75,Basic,"San Francisco, CA"
MB01160,3,At-risk Members,82.69502427037662,32.888888888888886,1,50.0,Premium,"Fresno, CA"
MB01161,0,Normal / Developing Members,24.00872393809793,28.72222222222222,1,15.0,Basic,"Fresno, CA"
MB01162,0,Normal / Developing Members,15.937110445064945,23.444444444444443,1,47.5,Premium,"Bakersfield, CA"
MB01163,1,At-risk Members,87.28979855852198,52.861111111111114,2,15.0,Basic,"Bakersfield, CA"
MB01164,0,Normal / Developing Members,15.595941224420876,43.41666666666667,2,25.5,Standard,"Long Beach, CA"
MB01165,3,At-risk Members,81.19170642551802,53.94444444444444,3,37.5,Premium,"San Diego, CA"
MB01166,3,At-risk Members,83.87934198281674,55.47222222222222,3,56.7,Elite,"Anaheim, CA"
MB01167,3,At-risk Members,82.77387145205883,55.638888888888886,2,47.5,Premium,"San Diego, CA"
MB01168,2,High Value Members,10.300647871398983,57.02777777777778,2,59.5,Elite,"San Diego, CA"
MB01169,2,High Value Members,22.08838880504784,55.333333333333336,3,30.0,Standard,"San Diego, CA"
MB01170,3,At-risk Members,83.52867431995648,24.97222222222222,1,15.0,Basic,"Fresno, CA"
MB01171,3,At-risk Members,86.94045889927986,29.97222222222222,1,30.0,Standard,"Long Beach, CA"
MB01172,1,At-risk Members,87.2482993871332,70.5,2,44.625,Elite,"San Jose, CA"
MB01173,0,Normal / Developing Members,15.893387136562719,48.166666666666664,1,30.0,Standard,"Long Beach, CA"
MB01174,1,At-risk Members,87.3167052046339,56.30555555555556,3,25.5,Standard,"Long Beach, CA"
MB01175,3,At-risk Members,86.17164822111866,49.25,2,20.0,Basic,"Long Beach, CA"
MB01176,1,At-risk Members,91.49867792316708,72.97222222222223,3,13.5,Basic,"Anaheim, CA"
MB01177,0,Normal / Developing Members,17.173231150744808,54.666666666666664,2,31.875,Premium,"Oakland, CA"
MB01178,1,At-risk Members,84.81798047758063,71.16666666666667,3,20.0,Basic,"San Jose, CA"
MB01179,1,At-risk Members,83.93178967686335,55.22222222222222,2,47.5,Premium,"Los Angeles, CA"
MB01180,1,At-risk Members,88.7064781644842,86.55555555555556,4,21.375,Standard,"Los Angeles, CA"
MB01181,2,High Value Members,18.71417794534078,48.94444444444444,3,47.5,Premium,"San Francisco, CA"
MB01182,1,At-risk Members,83.28040575944564,65.75,3,22.5,Standard,"Anaheim, CA"
MB01183,3,At-risk Members,81.7331379887862,48.97222222222222,2,50.0,Premium,"Los Angeles, CA"
MB01184,0,Normal / Developing Members,17.799725786517335,51.166666666666664,3,50.0,Premium,"Anaheim, CA"
MB01185,3,At-risk Members,90.01280490315963,61.58333333333333,3,70.0,Elite,"San Francisco, CA"
MB01186,3,At-risk Members,86.62741193335432,37.138888888888886,3,42.5,Premium,"San Francisco, CA"
MB01187,2,High Value Members,12.695957746819394,64.66666666666666,2,17.0,Basic,"Anaheim, CA"
MB01188,0,Normal / Developing Members,10.50919015509274,53.72222222222222,1,24.3,Standard,"Sacramento, CA"
MB01189,3,At-risk Members,86.33888485830842,43.138888888888886,2,50.0,Premium,"Sacramento, CA"
MB01190,0,Normal / Developing Members,14.60834106006934,42.44444444444444,2,40.5,Premium,"Sacramento, CA"
MB01191,3,At-risk Members,83.74663571872156,46.861111111111114,3,50.0,Premium,"Los Angeles, CA"
MB01192,2,High Value Members,14.172133163234356,89.30555555555556,5,63.0,Elite,"Oakland, CA"
MB01193,1,At-risk Members,84.81882802088559,68.27777777777777,2,22.5,Standard,"San Diego, CA"
MB01194,0,Normal / Developing Members,10.863164898597386,39.0,1,35.625,Premium,"Sacramento, CA"
MB01195,3,At-risk Members,85.13129363797395,44.111111111111114,2,50.0,Premium,"Los Angeles, CA"
MB01196,3,At-risk Members,85.03951382543062,35.25,1,42.5,Premium,"San Jose, CA"
MB01197,3,At-risk Members,78.13613898098222,15.527777777777779,1,20.0,Basic,"Sacramento, CA"
MB01198,1,At-risk Members,84.3682279485283,61.666666666666664,5,30.0,Standard,"Anaheim, CA"
MB01199,0,Normal / Developing Members,14.05191438209618,47.583333333333336,2,17.0,Basic,"Oakland, CA"
MB01200,1,At-risk Members,83.82946813650344,52.77777777777778,5,37.5,Premium,"Bakersfield, CA"
MB01201,0,Normal / Developing Members,15.697560346664163,34.361111111111114,3,15.0,Basic,"San Francisco, CA"
MB01202,2,High Value Members,16.567579623093547,80.83333333333334,5,27.0,Standard,"San Francisco, CA"
MB01203,0,Normal / Developing Members,16.206318980887936,57.55555555555556,3,20.0,Basic,"Sacramento, CA"
MB01204,0,Normal / Developing Members,18.368183409548962,46.861111111111114,3,25.5,Standard,"Anaheim, CA"
MB01205,3,At-risk Members,88.74109069952159,43.138888888888886,2,50.0,Premium,"Sacramento, CA"
MB01206,3,At-risk Members,80.681344538101,49.361111111111114,3,27.0,Standard,"Fresno, CA"
MB01207,2,High Value Members,20.669727071459118,62.58333333333333,2,20.25,Standard,"Los Angeles, CA"
MB01208,2,High Value Members,19.681119673797127,73.0,2,20.25,Standard,"Anaheim, CA"
MB01209,3,At-risk Members,78.52221877654573,35.94444444444444,1,45.0,Premium,"Long Beach, CA"
MB01210,2,High Value Members,16.144809322741487,65.69444444444444,5,20.0,Basic,"San Jose, CA"
MB01211,0,Normal / Developing Members,13.63592940141534,14.277777777777779,1,27.0,Standard,"San Diego, CA"
MB01212,0,Normal / Developing Members,18.303130395249916,52.55555555555556,3,30.0,Standard,"Sacramento, CA"
MB01213,1,At-risk Members,78.02219716424683,93.33333333333333,5,50.0,Premium,"Los Angeles, CA"
MB01214,3,At-risk Members,90.61913353016192,53.30555555555556,1,70.0,Elite,"Long Beach, CA"
MB01215,2,High Value Members,14.184403825950698,64.66666666666666,2,17.0,Basic,"Anaheim, CA"
MB01216,0,Normal / Developing Members,13.168292337693993,38.72222222222222,1,25.5,Standard,"San Jose, CA"
MB01217,3,At-risk Members,88.46872139625994,54.91666666666667,3,25.5,Standard,"Los Angeles, CA"
MB01218,1,At-risk Members,84.97427127663563,62.80555555555556,4,37.5,Premium,"San Francisco, CA"
MB01219,2,High Value Members,14.950710171206158,60.888888888888886,3,30.0,Standard,"Oakland, CA"
MB01220,1,At-risk Members,85.842494935477,55.583333333333336,4,15.0,Basic,"Anaheim, CA"
MB01221,0,Normal / Developing Members,15.046708304128693,51.08333333333333,1,45.0,Premium,"San Jose, CA"
MB01222,2,High Value Members,18.99365432018534,66.58333333333333,3,37.5,Premium,"Anaheim, CA"
MB01223,3,At-risk Members,85.12724890920647,29.11111111111111,2,30.0,Standard,"Anaheim, CA"
MB01224,0,Normal / Developing Members,16.879964838477928,40.91666666666667,2,20.0,Basic,"Anaheim, CA"
MB01225,1,At-risk Members,86.90684358067257,53.083333333333336,4,37.5,Premium,"Sacramento, CA"
MB01226,2,High Value Members,23.535992782315667,66.16666666666666,3,70.0,Elite,"San Diego, CA"
MB01227,2,High Value Members,18.364011863991646,60.47222222222222,3,45.0,Premium,"Long Beach, CA"
MB01228,1,At-risk Members,92.43478837838892,86.94444444444444,5,70.0,Elite,"Anaheim, CA"
MB01229,0,Normal / Developing Members,20.750299186583664,57.861111111111114,2,50.0,Premium,"San Jose, CA"
MB01230,1,At-risk Members,89.17643209556879,70.58333333333333,4,70.0,Elite,"Fresno, CA"
MB01231,2,High Value Members,13.366008219817818,76.25,5,22.5,Standard,"Fresno, CA"
MB01232,0,Normal / Developing Members,13.705751558226984,49.25,2,25.5,Standard,"Long Beach, CA"
MB01233,2,High Value Members,12.429217009894188,67.11111111111111,4,30.0,Standard,"San Francisco, CA"
MB01234,1,At-risk Members,83.73062486186772,58.22222222222222,4,30.0,Standard,"Anaheim, CA"
MB01235,0,Normal / Developing Members,8.061979862488739,53.02777777777778,1,17.1,Basic,"Long Beach, CA"
MB01236,3,At-risk Members,83.46296699233238,44.0,1,18.0,Basic,"Long Beach, CA"
MB01237,2,High Value Members,11.105800413744573,63.861111111111114,1,33.75,Premium,"San Jose, CA"
MB01238,1,At-risk Members,87.26931336210893,57.44444444444444,2,25.5,Standard,"Fresno, CA"
MB01239,2,High Value Members,13.660491153679096,56.75,2,18.0,Basic,"Anaheim, CA"
MB01240,3,At-risk Members,87.15811346120046,56.861111111111114,3,19.0,Basic,"Los Angeles, CA"
MB01241,1,At-risk Members,84.4679274666697,91.80555555555556,5,18.0,Basic,"San Jose, CA"
MB01242,1,At-risk Members,91.03537026109181,73.80555555555556,3,70.0,Elite,"San Diego, CA"
MB01243,1,At-risk Members,83.44990516888875,80.05555555555556,3,40.5,Premium,"Los Angeles, CA"
MB01244,3,At-risk Members,80.08821335220479,35.33333333333333,3,37.5,Premium,"San Jose, CA"
MB01245,1,At-risk Members,87.60934418450432,82.08333333333334,5,31.875,Premium,"Long Beach, CA"
MB01246,0,Normal / Developing Members,12.522119710945528,53.72222222222222,1,24.3,Standard,"Sacramento, CA"
MB01247,2,High Value Members,22.141172784315682,57.861111111111114,2,30.0,Standard,"Sacramento, CA"
MB01248,3,At-risk Members,81.55196939610052,56.19444444444444,2,33.75,Premium,"San Diego, CA"
MB01249,1,At-risk Members,80.61706421505185,58.388888888888886,3,35.625,Premium,"San Diego, CA"
MB01250,1,At-risk Members,85.0658149982925,55.611111111111114,3,24.3,Standard,"Fresno, CA"
MB01251,2,High Value Members,21.767763080463354,67.22222222222223,5,45.0,Premium,"Bakersfield, CA"
MB01252,2,High Value Members,14.444928112360847,55.361111111111114,2,20.0,Basic,"Anaheim, CA"
MB01253,0,Normal / Developing Members,10.31283198323229,54.94444444444444,2,13.5,Basic,"San Diego, CA"
MB01254,3,At-risk Members,77.21687948468296,14.277777777777779,1,27.0,Standard,"San Diego, CA"
MB01255,2,High Value Members,19.54151778337158,51.888888888888886,2,28.5,Standard,"Los Angeles, CA"
MB01256,0,Normal / Developing Members,18.627434410925527,35.47222222222222,3,20.0,Basic,"Fresno, CA"
MB01257,2,High Value Members,18.110914200781238,64.94444444444444,2,47.5,Premium,"Anaheim, CA"
MB01258,0,Normal / Developing Members,14.320856390804598,58.97222222222222,2,31.875,Premium,"Bakersfield, CA"
MB01259,3,At-risk Members,93.31099065048163,56.30555555555556,3,70.0,Elite,"San Jose, CA"
MB01260,0,Normal / Developing Members,8.2174125371757,43.58333333333333,1,14.25,Basic,"Long Beach, CA"
MB01261,3,At-risk Members,85.05758985910815,37.138888888888886,3,42.5,Premium,"San Francisco, CA"
MB01262,0,Normal / Developing Members,13.272475666514216,27.75,1,20.0,Basic,"Sacramento, CA"
MB01263,0,Normal / Developing Members,18.79149491375002,54.138888888888886,1,52.5,Elite,"San Jose, CA"
MB01264,2,High Value Members,8.451149196208041,51.72222222222222,3,14.25,Basic,"Fresno, CA"
MB01265,0,Normal / Developing Members,22.124735410988066,40.916666666666664,2,70.0,Elite,"Los Angeles, CA"
MB01266,2,High Value Members,13.236376885279716,89.58333333333334,5,22.5,Standard,"Oakland, CA"
MB01267,0,Normal / Developing Members,11.855665433258128,39.0,1,35.625,Premium,"Sacramento, CA"
MB01268,1,At-risk Members,85.17594015714785,80.86111111111111,4,45.0,Premium,"San Diego, CA"
MB01269,2,High Value Members,10.300647871398983,57.02777777777778,2,59.5,Elite,"San Diego, CA"
MB01270,3,At-risk Members,88.40872393809794,28.72222222222222,1,15.0,Basic,"Fresno, CA"
