member_id,churn,churn_label,churn_risk_score,risk_level_ml,recommended_retention_action,membership_type,subscription_model,discount_type,visit_per_week,duration_in_gym_minutes,membership_tenure_days,days_since_last_visit,engagement_score,home_gym_location
MB01869,1,Churn,84.50777665122484,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Early Bird (Annual),Promo,3,78,804,44,57.833333333333336,"Long Beach, CA"
MB01012,1,Churn,84.50594952313429,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,140,1036,57,43.44444444444444,"Los Angeles, CA"
MB01117,1,Churn,84.50594952313429,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,140,965,53,43.44444444444444,"Los Angeles, CA"
MB01655,1,Churn,84.49141458068539,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Early Bird (Annual),No Discount,1,156,1028,57,45.66666666666667,"San Francisco, CA"
MB00941,1,Churn,84.48844299280758,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,No Discount,5,30,621,34,79.16666666666666,"San Francisco, CA"
MB01879,1,Churn,84.47275909688373,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Promo,5,128,632,34,92.77777777777777,"Anaheim, CA"
MB01241,1,Churn,84.4679274666697,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Monthly,Loyalty,5,157,858,47,91.80555555555556,"San Jose, CA"
MB00759,1,Churn,84.45315816175365,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,118,870,48,49.388888888888886,"Oakland, CA"
MB00162,1,Churn,84.44931585793923,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Student,2,81,704,38,59.25,"Sacramento, CA"
MB01367,1,Churn,84.44550642329676,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Loyalty,5,56,999,55,72.77777777777777,"San Jose, CA"
MB00239,1,Churn,84.44423123662091,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Monthly,Loyalty,3,154,718,39,68.38888888888889,"Sacramento, CA"
MB01623,1,Churn,84.43856700141346,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Quarterly,No Discount,4,71,1050,58,65.86111111111111,"San Francisco, CA"
MB00227,1,Churn,84.42644408247664,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Early Bird (Annual),Promo,5,77,1067,59,80.69444444444444,"Anaheim, CA"
MB00198,1,Churn,84.41373355674618,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),Student,3,150,986,54,57.833333333333336,"Oakland, CA"
MB01609,1,Churn,84.39073951287823,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,144,606,33,44.0,"San Francisco, CA"
MB01796,1,Churn,84.38957547217166,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Loyalty,1,40,793,43,24.555555555555557,"Sacramento, CA"
MB00984,1,Churn,84.3764385203713,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,Promo,3,56,806,44,44.77777777777778,"Oakland, CA"
MB01952,1,Churn,84.36978410570322,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Monthly,No Discount,3,160,814,45,69.22222222222223,"Los Angeles, CA"
MB01198,1,Churn,84.3682279485283,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,5,120,829,45,61.666666666666664,"Anaheim, CA"
MB00839,1,Churn,84.35307506278633,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Quarterly,No Discount,5,132,704,38,68.33333333333333,"San Jose, CA"
MB00048,1,Churn,84.35295351031172,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,3,89,584,32,59.361111111111114,"Fresno, CA"
MB00303,1,Churn,84.3363939921055,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Student,3,60,606,33,40.33333333333333,"San Francisco, CA"
MB00004,1,Churn,84.33585686739184,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,No Discount,2,93,668,36,40.91666666666667,"Anaheim, CA"
MB01977,1,Churn,84.33319228772599,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,No Discount,3,154,960,53,73.38888888888889,"Fresno, CA"
MB01584,1,Churn,84.32689824332324,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Monthly,No Discount,2,61,1082,60,51.47222222222222,"Long Beach, CA"
MB01035,1,Churn,84.32523089844554,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Promo,3,159,772,42,69.08333333333333,"Los Angeles, CA"
MB01709,1,Churn,84.32523089844554,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Promo,3,159,723,40,69.08333333333333,"Los Angeles, CA"
MB00448,1,Churn,84.3225116729185,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,118,833,46,49.388888888888886,"Oakland, CA"
MB01024,1,Churn,84.30500871501432,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Promo,3,49,1036,57,48.80555555555556,"San Francisco, CA"
MB00695,1,Churn,84.29763767166193,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,2,134,681,37,61.611111111111114,"San Francisco, CA"
MB01706,1,Churn,84.28729813415572,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Quarterly,Loyalty,3,78,713,39,52.833333333333336,"Los Angeles, CA"
MB00351,1,Churn,84.27654055300728,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Early Bird (Annual),No Discount,5,58,566,31,73.05555555555556,"Sacramento, CA"
MB01873,1,Churn,84.26565248835479,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Student,3,139,926,51,71.30555555555556,"San Francisco, CA"
MB00807,1,Churn,84.26024560793209,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Loyalty,3,53,1016,56,49.361111111111114,"Fresno, CA"
MB01899,1,Churn,84.25939924109926,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Student,3,56,865,48,39.77777777777778,"Sacramento, CA"
MB00422,1,Churn,84.24664347727541,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Loyalty,1,142,871,48,43.72222222222222,"Sacramento, CA"
MB01551,1,Churn,84.24256375836312,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,No Discount,3,129,671,37,64.91666666666667,"Los Angeles, CA"
MB01573,1,Churn,84.24073665769141,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Elite,Monthly,No Discount,1,112,949,52,24.555555555555557,"Bakersfield, CA"
MB00293,1,Churn,84.23040710170301,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Early Bird (Annual),Student,1,93,907,50,26.916666666666668,"San Diego, CA"
MB01844,1,Churn,84.22616452665248,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,Promo,3,160,1035,57,64.22222222222223,"Sacramento, CA"
MB00402,1,Churn,84.22610288752772,Critical Risk,Early-warning call/SMS; Win-back voucher,Elite,Quarterly,No Discount,3,63,992,55,65.75,"Sacramento, CA"
MB01828,1,Churn,84.2090390978636,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,153,881,48,58.25,"Long Beach, CA"
MB00810,1,Churn,84.20789468845365,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Quarterly,No Discount,5,150,1079,60,80.83333333333334,"San Francisco, CA"
MB00970,1,Churn,84.18499917045999,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Quarterly,Loyalty,3,78,737,40,52.833333333333336,"Los Angeles, CA"
MB01277,1,Churn,84.18231549600861,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,153,1081,60,58.25,"Long Beach, CA"
MB01989,1,Churn,84.18143308294724,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Early Bird (Annual),Student,3,173,846,46,61.02777777777778,"Long Beach, CA"
MB00442,1,Churn,84.17813601483284,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Monthly,Loyalty,3,101,1081,60,66.02777777777777,"Los Angeles, CA"
MB00326,1,Churn,84.16238197160023,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,4,64,816,45,64.88888888888889,"San Jose, CA"
MB01372,1,Churn,84.1551568877398,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,100,940,52,41.888888888888886,"San Francisco, CA"
MB00524,1,Churn,84.14663571872157,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,3,35,927,51,46.861111111111114,"Los Angeles, CA"
MB00933,1,Churn,84.1396667451513,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Standard,Early Bird (Annual),Loyalty,1,94,590,32,37.05555555555556,"San Francisco, CA"
MB00573,1,Churn,84.10974558566396,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,172,693,38,50.888888888888886,"Fresno, CA"
MB01379,1,Churn,84.10945585409026,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,49,662,36,33.80555555555556,"Sacramento, CA"
MB01889,1,Churn,84.10062256917902,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Student,5,180,1087,60,75.0,"Anaheim, CA"
MB01564,1,Churn,84.06491814193156,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,126,907,50,31.5,"San Diego, CA"
MB01102,1,Churn,84.06491814193156,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,126,972,54,31.5,"San Diego, CA"
MB01698,1,Churn,84.0346841436493,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Loyalty,5,161,1056,58,67.36111111111111,"Long Beach, CA"
MB00280,1,Churn,84.02376047665962,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,5,89,878,48,57.361111111111114,"San Diego, CA"
MB01964,1,Churn,84.0198356964374,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,No Discount,1,135,656,36,37.75,"Long Beach, CA"
MB01337,1,Churn,84.01374207948892,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Early Bird (Annual),Promo,1,60,755,41,37.33333333333333,"Long Beach, CA"
MB00171,1,Churn,83.997731585703,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Loyalty,3,60,752,41,45.33333333333333,"Los Angeles, CA"
MB00081,1,Churn,83.99384413826574,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Monthly,No Discount,1,102,950,52,48.166666666666664,"Long Beach, CA"
MB01470,1,Churn,83.99122473074489,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Student,5,89,634,35,62.361111111111114,"San Jose, CA"
MB01632,1,Churn,83.99122473074489,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Student,5,89,739,40,62.361111111111114,"San Jose, CA"
MB01915,1,Churn,83.99078952250252,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Quarterly,No Discount,2,60,800,44,46.33333333333333,"Bakersfield, CA"
MB01005,1,Churn,83.95063132875266,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Student,3,165,732,40,54.916666666666664,"San Jose, CA"
MB00199,1,Churn,83.94973941433585,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,171,975,54,56.75,"San Francisco, CA"
MB00591,1,Churn,83.94973941433585,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,171,713,39,56.75,"San Francisco, CA"
MB01970,1,Churn,83.94732062631778,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,3,70,916,50,51.72222222222222,"Fresno, CA"
MB01179,1,Churn,83.93178967686335,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Promo,2,160,607,33,55.22222222222222,"Los Angeles, CA"
MB01529,1,Churn,83.91178796619258,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Student,5,92,605,33,72.77777777777777,"Sacramento, CA"
MB01906,1,Churn,83.90720238196235,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Loyalty,4,84,1051,58,47.666666666666664,"San Diego, CA"
MB01974,1,Churn,83.90720238196235,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Loyalty,4,84,1032,57,47.666666666666664,"San Diego, CA"
MB01331,1,Churn,83.89520975195808,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Quarterly,Loyalty,3,66,796,44,51.166666666666664,"Sacramento, CA"
MB01360,1,Churn,83.89254146169142,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Loyalty,5,110,1002,55,70.27777777777777,"San Francisco, CA"
MB01166,1,Churn,83.87934198281674,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Quarterly,Loyalty,3,61,917,50,55.47222222222222,"Anaheim, CA"
MB01681,1,Churn,83.86864485383005,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,Promo,1,160,1070,59,46.22222222222222,"Sacramento, CA"
MB01093,1,Churn,83.86540232392646,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,126,577,31,31.5,"San Diego, CA"
MB01700,1,Churn,83.86255050746998,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,104,1059,58,52.44444444444444,"Fresno, CA"
MB00536,1,Churn,83.84750180595623,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Basic,Monthly,No Discount,1,63,1037,57,47.75,"Bakersfield, CA"
MB01872,1,Churn,83.83775642243853,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Quarterly,No Discount,5,168,569,31,83.33333333333333,"Sacramento, CA"
MB01570,1,Churn,83.83671519604232,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Quarterly,No Discount,5,150,655,36,80.83333333333334,"San Francisco, CA"
MB00158,1,Churn,83.83148143708054,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Student,2,79,842,46,58.97222222222222,"Bakersfield, CA"
MB01200,1,Churn,83.82946813650344,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),No Discount,5,56,838,46,52.77777777777778,"Bakersfield, CA"
MB00490,1,Churn,83.79890261763498,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,105,979,54,46.583333333333336,"San Francisco, CA"
MB00920,1,Churn,83.79890261763498,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,105,955,53,46.583333333333336,"San Francisco, CA"
MB00678,1,Churn,83.7981306474076,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,126,1063,59,44.5,"Anaheim, CA"
MB01328,1,Churn,83.79009188163928,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,No Discount,3,71,732,40,66.86111111111111,"San Jose, CA"
MB00008,1,Churn,83.78680528387675,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,3,156,953,52,48.66666666666667,"Bakersfield, CA"
MB00876,1,Churn,83.77366263690695,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Early Bird (Annual),Loyalty,2,180,793,43,73.0,"Anaheim, CA"
MB01860,1,Churn,83.76762193306479,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Student,3,40,857,47,47.55555555555556,"Fresno, CA"
MB00184,1,Churn,83.74919513754776,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Loyalty,3,60,965,53,45.33333333333333,"Los Angeles, CA"
MB01191,1,Churn,83.74663571872156,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,3,35,651,35,46.861111111111114,"Los Angeles, CA"
MB01792,1,Churn,83.73062486186772,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,4,124,576,31,58.22222222222222,"Anaheim, CA"
MB01113,1,Churn,83.73062486186772,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,4,124,602,33,58.22222222222222,"Anaheim, CA"
MB01234,1,Churn,83.73062486186772,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,4,124,725,40,58.22222222222222,"Anaheim, CA"
MB01403,1,Churn,83.70322082411242,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,2,159,815,45,60.08333333333333,"San Diego, CA"
MB00243,1,Churn,83.70268139035917,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,3,125,1005,55,49.361111111111114,"Bakersfield, CA"
MB00561,1,Churn,83.70268139035917,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,3,125,780,43,49.361111111111114,"Bakersfield, CA"
MB00574,1,Churn,83.69437629974234,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Quarterly,No Discount,3,40,949,52,47.55555555555556,"San Francisco, CA"
MB00379,1,Churn,83.693840691692,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Early Bird (Annual),Student,3,39,898,49,37.416666666666664,"Anaheim, CA"
MB00328,1,Churn,83.6884297783306,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,Student,5,119,682,37,86.52777777777777,"Sacramento, CA"
MB01731,1,Churn,83.68605316392488,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Basic,Monthly,Loyalty,1,176,695,38,33.44444444444444,"Long Beach, CA"
MB01433,1,Churn,83.67892879784998,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,Promo,3,113,741,41,62.69444444444444,"Bakersfield, CA"
MB01528,1,Churn,83.66530935045725,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,3,70,886,49,51.72222222222222,"Fresno, CA"
MB00923,1,Churn,83.6542590379565,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,156,882,48,48.66666666666667,"San Diego, CA"
MB00624,1,Churn,83.65320568459569,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Loyalty,2,130,689,38,61.05555555555556,"Fresno, CA"
MB00989,1,Churn,83.64573154361985,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Student,5,120,903,50,81.66666666666666,"San Francisco, CA"
MB00897,1,Churn,83.64416328619707,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,142,985,54,61.72222222222222,"San Francisco, CA"
MB00733,1,Churn,83.63475165121706,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,Promo,1,174,588,32,33.16666666666667,"Oakland, CA"
MB00996,1,Churn,83.61985664287535,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Student,2,94,1007,56,46.05555555555556,"San Jose, CA"
MB00981,1,Churn,83.61442240180796,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Premium,Monthly,No Discount,1,62,852,47,47.611111111111114,"San Diego, CA"
MB00262,1,Churn,83.59606765644544,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Student,3,57,1085,60,49.916666666666664,"Los Angeles, CA"
MB01929,1,Churn,83.58888479806556,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,No Discount,2,133,648,35,51.47222222222222,"Bakersfield, CA"
MB01143,1,Churn,83.55113929175147,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Student,3,92,633,34,54.77777777777778,"Sacramento, CA"
MB01559,1,Churn,83.54897684766328,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Monthly,No Discount,3,56,989,55,54.77777777777778,"Fresno, CA"
MB01170,1,Churn,83.52867431995648,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Basic,Early Bird (Annual),No Discount,1,79,688,38,24.97222222222222,"Fresno, CA"
MB00332,1,Churn,83.52325667673763,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),Student,2,140,838,46,52.44444444444444,"Bakersfield, CA"
MB00148,1,Churn,83.49770602538563,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Basic,Monthly,Student,1,144,566,31,59.0,"San Francisco, CA"
MB00684,1,Churn,83.49353353600762,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Promo,2,69,1020,56,57.583333333333336,"Los Angeles, CA"
MB00338,1,Churn,83.47815888419254,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,92,780,43,54.77777777777778,"Long Beach, CA"
MB00551,1,Churn,83.47017283150186,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Early Bird (Annual),No Discount,2,157,584,32,54.80555555555556,"San Francisco, CA"
MB01236,1,Churn,83.46296699233238,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Basic,Monthly,Loyalty,1,180,951,52,44.0,"Long Beach, CA"
MB01061,1,Churn,83.45437304465933,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,No Discount,2,152,1079,60,54.111111111111114,"Long Beach, CA"
MB01243,1,Churn,83.44990516888875,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Quarterly,Loyalty,3,166,930,51,80.05555555555556,"Los Angeles, CA"
MB01472,1,Churn,83.44911964749818,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,4,147,966,53,56.41666666666667,"San Jose, CA"
MB01471,1,Churn,83.43950271438884,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,3,135,817,45,50.75,"San Jose, CA"
MB01630,1,Churn,83.43950271438884,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,3,135,836,46,50.75,"San Jose, CA"
MB01478,1,Churn,83.43876689992575,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Monthly,No Discount,2,159,880,48,60.08333333333333,"Los Angeles, CA"
MB01882,1,Churn,83.39482966900871,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,3,70,708,39,51.72222222222222,"Fresno, CA"
MB00798,1,Churn,83.39365432018532,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,141,772,42,66.58333333333333,"Anaheim, CA"
MB01359,1,Churn,83.39365432018532,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,141,661,36,66.58333333333333,"Anaheim, CA"
MB01851,1,Churn,83.38934691505797,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Early Bird (Annual),Promo,3,148,899,49,57.55555555555556,"San Diego, CA"
MB01858,1,Churn,83.38447233036881,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Promo,2,127,927,51,55.638888888888886,"San Francisco, CA"
MB00472,1,Churn,83.36706730551217,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Monthly,No Discount,1,155,1063,59,55.52777777777778,"Anaheim, CA"
MB01822,1,Churn,83.36539387643307,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,90,685,37,49.5,"Bakersfield, CA"
MB01941,1,Churn,83.36539387643307,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,90,866,48,49.5,"Bakersfield, CA"
MB01634,1,Churn,83.35853010837172,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Monthly,Student,2,166,1018,56,71.05555555555556,"Anaheim, CA"
MB00451,1,Churn,83.34197292939182,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Student,2,110,858,47,53.27777777777778,"Fresno, CA"
MB01086,1,Churn,83.33879442820866,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Early Bird (Annual),Promo,2,114,684,37,43.83333333333333,"Sacramento, CA"
MB01157,1,Churn,83.33436935389278,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Early Bird (Annual),Promo,1,172,969,53,37.888888888888886,"San Francisco, CA"
MB00499,1,Churn,83.3331704655846,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,Loyalty,1,109,1068,59,39.138888888888886,"Oakland, CA"
MB00249,1,Churn,83.32083561251436,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Loyalty,3,53,1057,58,49.361111111111114,"Fresno, CA"
MB01026,1,Churn,83.29993666885005,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,3,96,949,52,55.333333333333336,"San Diego, CA"
MB01182,1,Churn,83.28040575944564,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Early Bird (Annual),No Discount,3,171,704,38,65.75,"Anaheim, CA"
