member_id,churn,churn_label,churn_risk_score,risk_level_ml,recommended_retention_action,membership_type,subscription_model,discount_type,visit_per_week,duration_in_gym_minutes,membership_tenure_days,days_since_last_visit,engagement_score,home_gym_location
MB01031,1,Churn,81.5267763977914,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,No Discount,3,135,666,36,50.75,"San Diego, CA"
MB01810,1,Churn,81.49575890271282,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Quarterly,Loyalty,3,166,734,40,80.05555555555556,"Los Angeles, CA"
MB01991,1,Churn,81.49339334785654,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),Loyalty,3,85,680,37,48.80555555555556,"Anaheim, CA"
MB00160,1,Churn,81.46142210534488,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,No Discount,2,66,806,44,42.166666666666664,"San Francisco, CA"
MB00519,1,Churn,81.42467184647198,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),No Discount,2,91,1082,60,30.63888888888889,"Long Beach, CA"
MB00648,1,Churn,81.41832569660333,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Early Bird (Annual),Promo,2,55,871,48,45.638888888888886,"San Francisco, CA"
MB00825,1,Churn,81.38625471441449,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,84,1010,56,20.666666666666664,"Oakland, CA"
MB01876,1,Churn,81.37131270986167,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,168,659,36,47.33333333333333,"San Francisco, CA"
MB00868,1,Churn,81.35261000888676,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,No Discount,2,70,948,52,32.72222222222222,"Anaheim, CA"
MB00647,1,Churn,81.30217346644444,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,3,109,754,41,67.13888888888889,"Sacramento, CA"
MB00545,1,Churn,81.30217029171159,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,2,139,689,38,47.30555555555556,"Bakersfield, CA"
MB00070,1,Churn,81.24070472488016,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,4,108,1082,60,56.0,"Oakland, CA"
MB00956,1,Churn,81.23777587671962,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Monthly,No Discount,1,90,583,32,51.5,"San Francisco, CA"
MB01789,1,Churn,81.23412544322474,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Student,3,117,583,32,68.25,"San Diego, CA"
MB00658,1,Churn,81.22832810197562,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,3,132,718,39,45.33333333333333,"Anaheim, CA"
MB00505,1,Churn,81.21272375976041,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Student,3,68,760,42,61.44444444444444,"San Francisco, CA"
MB00051,1,Churn,81.2072294264921,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Early Bird (Annual),Student,5,85,1063,59,71.80555555555556,"Fresno, CA"
MB01590,1,Churn,81.19170642551802,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,50,768,42,53.94444444444444,"San Diego, CA"
MB01165,1,Churn,81.19170642551802,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,50,902,50,53.94444444444444,"San Diego, CA"
MB01874,1,Churn,81.19170642551802,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,50,811,44,53.94444444444444,"San Diego, CA"
MB00170,1,Churn,81.17672967577867,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Promo,3,141,660,36,46.58333333333333,"Los Angeles, CA"
MB01375,1,Churn,81.1681834095489,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Student,3,107,958,53,46.861111111111114,"Anaheim, CA"
MB00523,1,Churn,81.10120973283695,Critical Risk,Early-warning call/SMS; Win-back voucher,Elite,Monthly,Student,5,145,1063,59,95.13888888888889,"San Francisco, CA"
MB00194,1,Churn,81.08468618722269,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Early Bird (Annual),No Discount,1,106,705,38,43.72222222222222,"Fresno, CA"
MB01115,1,Churn,81.08395619680618,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,85,648,35,38.80555555555556,"Long Beach, CA"
MB00537,1,Churn,81.07147104220834,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,No Discount,3,135,935,51,50.75,"San Diego, CA"
MB01098,1,Churn,81.06213070266377,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Early Bird (Annual),Loyalty,2,75,861,47,38.41666666666667,"San Jose, CA"
MB00680,1,Churn,81.0577340653834,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Quarterly,No Discount,3,151,901,50,47.97222222222222,"Bakersfield, CA"
MB01059,1,Churn,81.04579852174453,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,2,33,699,38,47.58333333333333,"San Jose, CA"
MB01667,1,Churn,81.04531441532437,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,2,117,1022,56,44.25,"Anaheim, CA"
MB01122,1,Churn,80.94399949852263,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,85,949,52,38.80555555555556,"Long Beach, CA"
MB01639,1,Churn,80.94022514728039,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Monthly,Promo,1,103,1018,56,38.30555555555556,"San Francisco, CA"
MB00222,1,Churn,80.91335647315115,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,No Discount,2,168,636,35,56.33333333333333,"San Diego, CA"
MB01863,1,Churn,80.90684308715103,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Monthly,Loyalty,3,143,611,33,66.86111111111111,"Long Beach, CA"
MB01007,1,Churn,80.89273930738379,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Monthly,No Discount,3,119,935,51,58.52777777777778,"Sacramento, CA"
MB00792,1,Churn,80.88480092175895,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Monthly,Student,4,130,569,31,84.05555555555556,"Los Angeles, CA"
MB01041,1,Churn,80.87939639032086,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,3,72,873,48,37.0,"Oakland, CA"
MB00484,1,Churn,80.85294524702942,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Loyalty,2,41,699,38,28.694444444444443,"Long Beach, CA"
MB01060,1,Churn,80.85294524702942,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Loyalty,2,41,961,53,28.694444444444443,"Long Beach, CA"
MB01691,1,Churn,80.83579872496391,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Elite,Monthly,No Discount,1,108,566,31,44.0,"Anaheim, CA"
MB01699,1,Churn,80.82756835134371,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,63,616,33,41.75,"Bakersfield, CA"
MB00685,1,Churn,80.81540139020052,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Loyalty,3,141,623,34,51.58333333333333,"Long Beach, CA"
MB01333,1,Churn,80.7887318610512,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Early Bird (Annual),No Discount,5,167,1092,60,83.19444444444444,"Anaheim, CA"
MB00508,1,Churn,80.78847303798483,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),No Discount,2,79,907,50,28.97222222222222,"Fresno, CA"
MB01853,1,Churn,80.78685406782421,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,3,74,932,51,52.27777777777778,"San Diego, CA"
MB01611,1,Churn,80.75559991422278,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,2,81,724,40,44.25,"Oakland, CA"
MB00611,1,Churn,80.74132959191022,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,2,128,882,48,45.77777777777778,"Fresno, CA"
MB01206,1,Churn,80.681344538101,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Loyalty,3,53,758,41,49.361111111111114,"Fresno, CA"
MB00272,1,Churn,80.67153478358814,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Promo,4,38,893,49,46.27777777777778,"San Diego, CA"
MB00820,1,Churn,80.62756080853987,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Early Bird (Annual),No Discount,2,32,886,49,32.44444444444444,"Oakland, CA"
MB01249,1,Churn,80.61706421505185,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,3,118,687,37,58.388888888888886,"San Diego, CA"
MB00071,1,Churn,80.61706421505185,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,3,118,853,47,58.388888888888886,"San Diego, CA"
MB01496,1,Churn,80.60109774868575,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Promo,1,58,690,38,17.055555555555557,"Fresno, CA"
MB01605,1,Churn,80.59243861462271,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Quarterly,Promo,2,75,583,32,38.41666666666667,"Oakland, CA"
MB00971,1,Churn,80.57336265196757,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Promo,3,172,1028,57,50.888888888888886,"Fresno, CA"
MB00550,1,Churn,80.57336265196757,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Promo,3,172,853,47,50.888888888888886,"Fresno, CA"
MB00396,1,Churn,80.52496288436525,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Quarterly,No Discount,2,108,1022,56,48.0,"Long Beach, CA"
MB00314,1,Churn,80.49671154888006,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Promo,1,156,1056,58,30.666666666666668,"San Jose, CA"
MB01307,1,Churn,80.47429228173075,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Quarterly,No Discount,3,135,884,49,45.75,"Bakersfield, CA"
MB01784,1,Churn,80.43349440621957,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Monthly,Student,1,42,733,40,29.833333333333332,"Anaheim, CA"
MB00767,1,Churn,80.43349440621957,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Monthly,Student,1,42,964,53,29.833333333333332,"Anaheim, CA"
MB00932,1,Churn,80.43103221431541,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Promo,3,147,1079,60,47.41666666666667,"Fresno, CA"
MB01377,1,Churn,80.39354019197616,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Student,2,163,579,31,45.638888888888886,"Los Angeles, CA"
MB00404,1,Churn,80.38459452160666,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,No Discount,2,110,911,50,58.27777777777778,"San Diego, CA"
MB01343,1,Churn,80.30570562481692,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Loyalty,4,77,805,44,71.69444444444444,"San Diego, CA"
MB01830,1,Churn,80.29609071303652,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,72,1074,59,52.0,"San Jose, CA"
MB00966,1,Churn,80.28525268484616,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Early Bird (Annual),No Discount,3,32,796,44,46.44444444444444,"Long Beach, CA"
MB01848,1,Churn,80.27447635402677,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,5,100,975,54,73.88888888888889,"San Francisco, CA"
MB00765,1,Churn,80.26811310150241,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Promo,3,97,637,35,55.47222222222222,"Long Beach, CA"
MB01466,1,Churn,80.24996430892928,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,Promo,4,150,1071,59,66.83333333333334,"Bakersfield, CA"
MB01925,1,Churn,80.23264944612598,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Loyalty,3,77,657,36,62.69444444444444,"San Francisco, CA"
MB00463,1,Churn,80.21609741580164,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Basic,Monthly,Promo,1,155,825,45,55.52777777777778,"Fresno, CA"
MB00403,1,Churn,80.2088978311356,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,2,44,569,31,49.111111111111114,"San Diego, CA"
MB01582,1,Churn,80.20389117307116,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Premium,Quarterly,No Discount,1,123,664,36,51.08333333333333,"San Jose, CA"
MB00719,1,Churn,80.18637914611863,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Monthly,Promo,3,51,809,44,39.083333333333336,"Long Beach, CA"
MB01815,1,Churn,80.13475391593221,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Quarterly,Loyalty,3,49,1061,59,48.80555555555556,"Sacramento, CA"
MB01955,1,Churn,80.11330157123602,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Quarterly,Student,3,145,715,39,57.138888888888886,"Bakersfield, CA"
MB01244,1,Churn,80.08821335220479,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),No Discount,3,60,841,46,35.33333333333333,"San Jose, CA"
MB01103,1,Churn,80.07247566651418,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Basic,Monthly,No Discount,1,135,1019,56,27.75,"Sacramento, CA"
MB01311,1,Churn,80.027773934223,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Early Bird (Annual),No Discount,3,149,983,54,52.69444444444444,"Fresno, CA"
MB00097,1,Churn,80.01982262585733,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,2,43,587,32,38.97222222222222,"Oakland, CA"
MB01750,1,Churn,80.00230470454453,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Student,2,141,601,33,62.58333333333333,"San Francisco, CA"
MB00445,1,Churn,79.93574332811556,High Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Student,5,161,896,49,92.36111111111111,"Bakersfield, CA"
MB00462,1,Churn,79.90013318956474,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,2,166,722,39,56.05555555555556,"San Jose, CA"
MB00532,1,Churn,79.86216985148582,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Early Bird (Annual),Loyalty,5,116,1095,60,61.111111111111114,"Bakersfield, CA"
MB01703,1,Churn,79.85214317666937,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Promo,2,106,570,31,47.72222222222222,"Fresno, CA"
MB00797,1,Churn,79.8229843865703,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Quarterly,Loyalty,2,104,632,34,42.44444444444444,"Sacramento, CA"
MB00187,1,Churn,79.8195352013449,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,72,901,50,52.0,"San Jose, CA"
MB01800,1,Churn,79.81804947268547,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,3,169,1049,58,60.47222222222222,"Anaheim, CA"
MB00636,1,Churn,79.79524064395494,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Promo,3,83,598,32,48.52777777777778,"San Diego, CA"
MB00325,1,Churn,79.62822623140795,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,Promo,3,60,1047,58,45.33333333333333,"San Jose, CA"
MB00766,1,Churn,79.59556943945803,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Early Bird (Annual),No Discount,4,34,843,46,45.72222222222222,"San Jose, CA"
MB00350,1,Churn,79.55471352059914,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,Student,3,43,697,38,47.97222222222222,"San Diego, CA"
MB01440,1,Churn,79.50502455650964,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Promo,3,147,1063,59,47.41666666666667,"Fresno, CA"
MB01487,1,Churn,79.49475784814123,High Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Early Bird (Annual),Student,1,121,771,42,35.80555555555556,"Oakland, CA"
MB01309,1,Churn,79.47225978857476,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,2,166,898,49,56.05555555555556,"San Jose, CA"
MB01930,1,Churn,79.44892890233518,High Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Early Bird (Annual),Promo,1,50,628,34,45.94444444444444,"San Francisco, CA"
MB01101,1,Churn,79.44807959397335,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,3,48,1063,59,43.666666666666664,"San Jose, CA"
MB01136,1,Churn,79.44807959397335,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,3,48,937,52,43.666666666666664,"San Jose, CA"
MB00026,1,Churn,79.40596257827467,High Risk,Early-warning call/SMS; Win-back voucher,Basic,Early Bird (Annual),Student,2,67,867,48,52.30555555555556,"Oakland, CA"
MB00891,1,Churn,79.38880035197559,High Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Monthly,Promo,1,80,942,52,35.111111111111114,"Bakersfield, CA"
MB01856,1,Churn,79.35037828871319,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Promo,3,149,835,46,47.69444444444444,"Long Beach, CA"
MB00327,1,Churn,79.32592422917315,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,3,139,621,34,56.30555555555556,"Anaheim, CA"
MB01092,1,Churn,79.29647245304902,High Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Quarterly,No Discount,3,82,678,37,53.388888888888886,"San Diego, CA"
MB00671,1,Churn,79.2013641193139,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,3,169,986,54,65.47222222222223,"San Diego, CA"
MB01854,1,Churn,79.1483510627603,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,4,35,1009,56,40.861111111111114,"Oakland, CA"
MB01356,1,Churn,79.1483510627603,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,4,35,990,55,40.861111111111114,"Oakland, CA"
MB01672,1,Churn,79.06579123658466,High Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,56,955,53,31.77777777777778,"Anaheim, CA"
MB00211,1,Churn,79.04341547973146,High Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Student,2,84,615,33,54.666666666666664,"Oakland, CA"
MB01727,1,Churn,79.04070824825143,High Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,56,1092,60,31.77777777777778,"Fresno, CA"
MB00322,1,Churn,79.04070824825143,High Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,56,792,43,31.77777777777778,"Fresno, CA"
MB00968,1,Churn,78.96542850584936,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Promo,5,90,634,34,57.5,"Long Beach, CA"
MB01327,1,Churn,78.96542850584936,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Promo,5,90,872,48,57.5,"Long Beach, CA"
MB00793,1,Churn,78.9083792813621,High Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Premium,Early Bird (Annual),Loyalty,1,179,682,37,63.861111111111114,"San Jose, CA"
MB00383,1,Churn,78.89875618402714,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,5,120,700,38,61.666666666666664,"Anaheim, CA"
MB00436,1,Churn,78.89756034666416,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Early Bird (Annual),No Discount,3,53,777,43,34.361111111111114,"San Francisco, CA"
MB00927,1,Churn,78.8638540540853,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,2,108,607,33,48.0,"Oakland, CA"
MB01755,1,Churn,78.7518609863233,High Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Basic,Monthly,Loyalty,1,149,884,49,59.69444444444444,"Sacramento, CA"
MB01843,1,Churn,78.64807959397334,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,3,48,683,37,43.666666666666664,"San Jose, CA"
MB00779,1,Churn,78.62388621837589,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,Student,3,150,713,39,52.833333333333336,"Fresno, CA"
MB00046,1,Churn,78.6234083036714,High Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Early Bird (Annual),No Discount,1,158,736,40,30.944444444444443,"Bakersfield, CA"
MB00253,1,Churn,78.60807780386718,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,4,156,937,52,67.66666666666667,"San Diego, CA"
MB01831,1,Churn,78.60088093736557,High Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,No Discount,3,44,672,37,58.111111111111114,"San Diego, CA"
MB01209,1,Churn,78.52221877654573,High Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,86,1092,60,35.94444444444444,"Long Beach, CA"
MB00816,1,Churn,78.51545941151218,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,Student,2,161,660,36,55.361111111111114,"San Francisco, CA"
MB01591,1,Churn,78.5142781289108,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Promo,3,65,1086,60,46.02777777777778,"Sacramento, CA"
MB00548,1,Churn,78.47145723752423,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Student,5,78,746,41,55.833333333333336,"San Francisco, CA"
MB00608,1,Churn,78.47007592121612,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Early Bird (Annual),Loyalty,3,122,567,31,53.94444444444444,"Bakersfield, CA"
MB00264,1,Churn,78.43353458058095,High Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Loyalty,2,56,583,32,40.77777777777778,"Los Angeles, CA"
MB00618,1,Churn,78.41355676841741,High Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Quarterly,Loyalty,2,125,889,49,50.361111111111114,"Los Angeles, CA"
MB00752,1,Churn,78.40045619632068,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,2,148,699,38,43.55555555555556,"Long Beach, CA"
MB00743,1,Churn,78.3173974589534,High Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,161,566,31,55.361111111111114,"Sacramento, CA"
MB01849,1,Churn,78.30010309487425,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Student,3,107,718,39,46.861111111111114,"Anaheim, CA"
MB01552,1,Churn,78.27417041665367,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Early Bird (Annual),No Discount,4,143,903,50,55.861111111111114,"San Francisco, CA"
MB01476,1,Churn,78.18442734403087,High Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Promo,2,92,891,49,45.77777777777778,"Oakland, CA"
MB01921,1,Churn,78.18442734403087,High Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Promo,2,92,690,38,45.77777777777778,"Oakland, CA"
MB01519,1,Churn,78.13715562517197,High Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,3,136,1018,56,60.888888888888886,"Oakland, CA"
MB01197,1,Churn,78.13613898098222,High Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Basic,Monthly,No Discount,1,47,1062,59,15.527777777777779,"Sacramento, CA"
MB01213,1,Churn,78.02219716424683,High Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,No Discount,5,132,877,48,93.33333333333333,"Los Angeles, CA"
MB00838,1,Churn,78.0153478254807,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,Promo,3,69,649,35,41.583333333333336,"Fresno, CA"
MB00273,1,Churn,77.99865573870416,High Risk,Early-warning call/SMS; Win-back voucher,Basic,Monthly,Promo,3,138,954,53,76.16666666666667,"Fresno, CA"
MB00447,1,Churn,77.6509160724342,High Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Student,3,33,1081,60,46.58333333333333,"Bakersfield, CA"
MB01759,1,Churn,77.64111059557318,High Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Basic,Monthly,Promo,1,155,614,33,55.52777777777778,"Fresno, CA"
MB00304,1,Churn,77.6054667544439,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Loyalty,3,67,709,39,36.30555555555556,"Oakland, CA"
MB00470,1,Churn,77.57851107168014,High Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Promo,1,54,1056,58,16.5,"Bakersfield, CA"
MB01043,1,Churn,77.57810229991728,High Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,No Discount,1,38,697,38,29.27777777777778,"San Jose, CA"
MB01446,1,Churn,77.46623466102575,High Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Student,3,169,768,42,50.47222222222222,"Long Beach, CA"
